Row,Sample,username,Problem Hierarchy,Problem Name,Problem View,Problem Start Time,Problem End Time,Latency (sec),Steps Missing Start Times,Hints,Incorrects,Corrects,Avg Corrects,Steps,Avg Assistance Score,Correct First Attempts,Condition,KCs (Default),Steps without KCs (Default),KC List (Default),KCs (Single-KC),Steps without KCs (Single-KC),KC List (Single-KC),KCs (Unique-step),Steps without KCs (Unique-step),KC List (Unique-step),prob_pre,condition,prob_num,group
576,All Data,bigmonkey,"Assignment red, ProblemSet Red Level 3!",3xplus1eq10-diagrams-first,1,2021-05-12T17:03:00Z,2021-05-12T17:03:00Z,0,0,0,30,8,1,8,3.75,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC102, KC146, KC326, KC345, KC408, KC474, KC594, KC668",3xplus1eq10,alldiagram,14,eve_dia
577,All Data,bigmonkey,"Assignment red, ProblemSet Red Level 3!",4xplus1eq9-diagrams-first,1,2021-05-12T17:04:00Z,2021-05-12T17:04:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC298, KC3, KC305, KC334, KC354, KC463, KC511, KC99",4xplus1eq9,alldiagram,15,odd_dia
578,All Data,bigmonkey,"Assignment red, ProblemSet Red Level 3!",3xplus2eq8-diagrams-first,1,2021-05-12T17:04:00Z,2021-05-12T17:05:00Z,60,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC136, KC285, KC295, KC331, KC547, KC578, KC592, KC71",3xplus2eq8,alldiagram,16,eve_dia
579,All Data,bigmonkey,"Assignment red, ProblemSet Red Level 3!",3xplus8eq17-diagrams-first,1,2021-05-12T17:05:00Z,2021-05-12T17:05:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC111, KC216, KC241, KC394, KC470, KC563, KC573, KC676",3xplus8eq17,alldiagram,17,odd_dia
580,All Data,bigmonkey,"Assignment red, ProblemSet Red Level 3!",4xplus3eq11-diagrams-first,1,2021-05-12T17:06:00Z,2021-05-12T17:06:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC283, KC353, KC416, KC49, KC525, KC559, KC670, KC82",4xplus3eq11,alldiagram,18,eve_dia
581,All Data,bigmonkey,"Assignment red, ProblemSet Red Level 4!",1plus2xeq5-diagrams-first,1,2021-05-13T16:28:00Z,2021-05-13T16:29:00Z,60,0,0,1,8,1,8,0.125,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC118, KC301, KC340, KC352, KC375, KC481, KC551, KC656",1plus2xeq5,alldiagram,19,odd_dia
582,All Data,bigmonkey,"Assignment red, ProblemSet Red Level 4!",7plus2xeq11-diagrams-first,1,2021-05-13T16:29:00Z,2021-05-13T16:30:00Z,60,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC170, KC205, KC234, KC282, KC43, KC468, KC56, KC59",7plus2xeq11,alldiagram,20,eve_dia
583,All Data,bigmonkey,"Assignment red, ProblemSet Red Level 4!",9eq2xplus5-diagrams-first,1,2021-05-13T16:30:00Z,2021-05-13T16:30:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC114, KC138, KC147, KC181, KC377, KC417, KC437, KC529",9eq2xplus5,alldiagram,21,odd_dia
584,All Data,bigmonkey,"Assignment red, ProblemSet Red Level 4!",15eq4xplus3-diagrams-first,1,2021-05-13T16:31:00Z,2021-05-13T16:31:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC150, KC218, KC286, KC318, KC509, KC532, KC6, KC633",15eq4xplus3,alldiagram,22,eve_dia
585,All Data,bigmonkey,"Assignment red, ProblemSet Red Level 4!",19eq3xplus4-diagrams-first,1,2021-05-13T16:32:00Z,2021-05-13T16:32:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC198, KC223, KC436, KC483, KC492, KC536, KC587, KC73",19eq3xplus4,alldiagram,23,odd_dia
586,All Data,bigmonkey,"Assignment red, ProblemSet Red Level 4!",15eq4xplus7-diagrams-first,1,2021-05-13T16:33:00Z,2021-05-13T16:33:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC173, KC19, KC299, KC337, KC366, KC552, KC584, KC632",15eq4xplus7,alldiagram,24,eve_dia
587,All Data,bigmonkey,"Assignment red, ProblemSet Red Level 4!",7eq5plus2x-diagrams-first,1,2021-05-13T16:33:00Z,2021-05-13T16:34:00Z,60,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC112, KC116, KC317, KC338, KC491, KC562, KC591, KC637",7eq5plus2x,alldiagram,25,odd_dia
588,All Data,bigmonkey,"Assignment red, ProblemSet Red Level 4!",8eq3plus5x-diagrams-first,1,2021-05-13T16:34:00Z,2021-05-13T16:35:00Z,60,0,0,0,7,1,7,0,7,none (none),8,0,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,7,0,"KC109, KC260, KC302, KC333, KC574, KC608, KC613",8eq3plus5x,alldiagram,26,eve_dia
589,All Data,bigmonkey,"Assignment red, ProblemSet Red Level 5!",3xeqxplus4-diagrams-first,1,2021-05-13T16:36:00Z,2021-05-13T16:37:00Z,60,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,8,0,"KC107, KC149, KC206, KC274, KC279, KC397, KC515, KC671",3xeqxplus4,alldiagram,27,odd_dia
590,All Data,bigmonkey,"Assignment red, ProblemSet Red Level 5!",7xeq2xplus5-diagrams-first,1,2021-05-13T16:37:00Z,2021-05-13T16:38:00Z,60,0,0,5,7,1,7,0.714,6,none (none),8,0,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,7,0,"KC12, KC275, KC373, KC413, KC458, KC518, KC58",7xeq2xplus5,alldiagram,28,eve_dia
591,All Data,bigmonkey,"Assignment red, ProblemSet Red Level 5!",6xeq7plus5x-diagrams-first,1,2021-05-13T16:39:00Z,2021-05-13T16:40:00Z,60,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-var, combine-like-var, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,5,0,"KC127, KC158, KC250, KC349, KC652",6xeq7plus5x,alldiagram,29,odd_dia
592,All Data,bigmonkey,"Assignment red, ProblemSet Red Level 5!",7xeq20plus2x-diagrams-first,1,2021-05-13T16:40:00Z,2021-05-13T16:40:00Z,0,0,0,2,8,1,8,0.25,8,none (none),8,1,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,8,0,"KC143, KC17, KC270, KC273, KC28, KC407, KC469, KC471",7xeq20plus2x,alldiagram,30,eve_dia
593,All Data,bigmonkey,"Assignment red, ProblemSet Red Level 6!",5xeq2xplus15-diagrams-first,1,2021-05-13T16:41:00Z,2021-05-13T16:41:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,8,0,"KC113, KC115, KC276, KC499, KC595, KC60, KC607, KC70",5xeq2xplus15,alldiagram,31,odd_dia
594,All Data,bigmonkey,"Assignment red, ProblemSet Red Level 6!",9xeq5xplus8-diagrams-first,1,2021-05-13T16:41:00Z,2021-05-13T16:42:00Z,60,0,0,0,6,1,6,0,6,none (none),8,0,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,6,0,"KC133, KC418, KC489, KC490, KC596, KC644",9xeq5xplus8,alldiagram,32,eve_dia
595,All Data,bigmonkey,"Assignment red, ProblemSet Red Level 6!",4xeq2xplus6-diagrams-first,1,2021-05-13T16:44:00Z,2021-05-13T16:44:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,8,0,"KC195, KC219, KC230, KC253, KC289, KC304, KC564, KC89",4xeq2xplus6,alldiagram,33,odd_dia
596,All Data,bigmonkey,"Assignment red, ProblemSet Red Level 6!",6xeq4xplus10-diagrams-first,1,2021-05-17T16:28:00Z,2021-05-17T16:30:00Z,120,0,0,43,8,1,8,5.375,7,none (none),8,1,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,8,0,"KC360, KC396, KC435, KC54, KC554, KC598, KC617, KC86",6xeq4xplus10,alldiagram,34,eve_dia
621,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 1!",xplus2eq6-diagrams-first,1,2021-05-12T18:34:00Z,2021-05-12T18:35:00Z,60,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC15, KC284, KC319, KC504, KC538",xplus2eq6,alldiagram,1,odd_dia
622,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 1!",xplus3eq5-diagrams-first,1,2021-05-12T18:35:00Z,2021-05-12T18:36:00Z,60,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC308, KC398, KC520, KC542, KC62",xplus3eq5,alldiagram,2,eve_dia
623,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 1!",xplus3eq8-diagrams-first,1,2021-05-12T18:36:00Z,2021-05-12T18:37:00Z,60,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC122, KC494, KC550, KC566, KC90",xplus3eq8,alldiagram,3,odd_dia
624,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 1!",xplus6eq8-diagrams-first,1,2021-05-12T18:37:00Z,2021-05-12T18:37:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC16, KC248, KC5, KC537, KC615",xplus6eq8,alldiagram,4,eve_dia
625,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 1!",1plusxeq7-diagrams-first,1,2021-05-12T18:37:00Z,2021-05-12T18:38:00Z,60,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC156, KC293, KC357, KC382, KC414",1plusxeq7,alldiagram,5,odd_dia
626,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 1!",2plusxeq9-diagrams-first,1,2021-05-12T18:38:00Z,2021-05-12T18:38:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC167, KC214, KC374, KC544, KC619",2plusxeq9,alldiagram,6,eve_dia
627,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 1!",5plusxeq7-diagrams-first,1,2021-05-12T18:39:00Z,2021-05-12T18:39:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC172, KC192, KC313, KC371, KC40",5plusxeq7,alldiagram,7,odd_dia
628,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 1!",4plusxeq9-diagrams-first,1,2021-05-12T18:40:00Z,2021-05-12T18:40:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC163, KC254, KC506, KC556, KC61",4plusxeq9,alldiagram,8,eve_dia
629,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 2!",8eqxplus3-diagrams-first,1,2021-05-12T18:44:00Z,2021-05-12T18:45:00Z,60,0,0,2,5,1,5,0.4,4,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC257, KC306, KC322, KC495, KC57",8eqxplus3,alldiagram,9,odd_dia
630,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 2!",3eqxplus1-diagrams-first,1,2021-05-12T18:45:00Z,2021-05-12T18:46:00Z,60,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC164, KC526, KC548, KC605, KC65",3eqxplus1,alldiagram,10,eve_dia
631,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 2!",9eq4plusx-diagrams-first,1,2021-05-12T18:46:00Z,2021-05-12T18:46:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC277, KC390, KC528, KC557, KC669",9eq4plusx,alldiagram,11,odd_dia
632,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 2!",10eq5plusx-diagrams-first,1,2021-05-12T18:47:00Z,2021-05-12T18:47:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC180, KC224, KC401, KC627, KC95",10eq5plusx,alldiagram,12,eve_dia
633,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 3!",2xplus3eq7-diagrams-first,1,2021-05-12T18:48:00Z,2021-05-12T18:49:00Z,60,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC323, KC36, KC406, KC41, KC530, KC560, KC580, KC84",2xplus3eq7,alldiagram,13,odd_dia
634,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 3!",3xplus1eq10-diagrams-first,1,2021-05-12T18:49:00Z,2021-05-12T18:50:00Z,60,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC102, KC146, KC326, KC345, KC408, KC474, KC594, KC668",3xplus1eq10,alldiagram,14,eve_dia
635,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 3!",4xplus1eq9-diagrams-first,1,2021-05-12T18:50:00Z,2021-05-12T18:51:00Z,60,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC298, KC3, KC305, KC334, KC354, KC463, KC511, KC99",4xplus1eq9,alldiagram,15,odd_dia
636,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 3!",3xplus2eq8-diagrams-first,1,2021-05-12T18:51:00Z,2021-05-12T18:52:00Z,60,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC136, KC285, KC295, KC331, KC547, KC578, KC592, KC71",3xplus2eq8,alldiagram,16,eve_dia
637,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 3!",3xplus8eq17-diagrams-first,1,2021-05-12T18:52:00Z,2021-05-12T18:53:00Z,60,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC111, KC216, KC241, KC394, KC470, KC563, KC573, KC676",3xplus8eq17,alldiagram,17,odd_dia
638,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 3!",4xplus3eq11-diagrams-first,1,2021-05-12T18:53:00Z,2021-05-12T18:54:00Z,60,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC283, KC353, KC416, KC49, KC525, KC559, KC670, KC82",4xplus3eq11,alldiagram,18,eve_dia
639,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 4!",1plus2xeq5-diagrams-first,1,2021-05-13T18:11:00Z,2021-05-13T18:12:00Z,60,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC118, KC301, KC340, KC352, KC375, KC481, KC551, KC656",1plus2xeq5,alldiagram,19,odd_dia
640,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 4!",7plus2xeq11-diagrams-first,1,2021-05-13T18:12:00Z,2021-05-13T18:12:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC170, KC205, KC234, KC282, KC43, KC468, KC56, KC59",7plus2xeq11,alldiagram,20,eve_dia
641,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 4!",9eq2xplus5-diagrams-first,1,2021-05-13T18:13:00Z,2021-05-13T18:14:00Z,60,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC114, KC138, KC147, KC181, KC377, KC417, KC437, KC529",9eq2xplus5,alldiagram,21,odd_dia
642,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 4!",15eq4xplus3-diagrams-first,1,2021-05-13T18:14:00Z,2021-05-13T18:15:00Z,60,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC150, KC218, KC286, KC318, KC509, KC532, KC6, KC633",15eq4xplus3,alldiagram,22,eve_dia
643,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 4!",19eq3xplus4-diagrams-first,1,2021-05-13T18:16:00Z,2021-05-13T18:16:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC198, KC223, KC436, KC483, KC492, KC536, KC587, KC73",19eq3xplus4,alldiagram,23,odd_dia
644,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 4!",15eq4xplus7-diagrams-first,1,2021-05-13T18:17:00Z,2021-05-13T18:17:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC173, KC19, KC299, KC337, KC366, KC552, KC584, KC632",15eq4xplus7,alldiagram,24,eve_dia
645,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 4!",7eq5plus2x-diagrams-first,1,2021-05-13T18:17:00Z,2021-05-13T18:18:00Z,60,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC112, KC116, KC317, KC338, KC491, KC562, KC591, KC637",7eq5plus2x,alldiagram,25,odd_dia
646,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 4!",8eq3plus5x-diagrams-first,1,2021-05-13T18:18:00Z,2021-05-13T18:18:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC109, KC125, KC260, KC302, KC333, KC574, KC608, KC613",8eq3plus5x,alldiagram,26,eve_dia
647,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 5!",3xeqxplus4-diagrams-first,1,2021-05-13T18:19:00Z,2021-05-13T18:21:00Z,120,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,8,0,"KC107, KC149, KC206, KC274, KC279, KC397, KC515, KC671",3xeqxplus4,alldiagram,27,odd_dia
648,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 5!",7xeq2xplus5-diagrams-first,1,2021-05-13T18:21:00Z,2021-05-13T18:22:00Z,60,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,8,0,"KC12, KC275, KC373, KC413, KC458, KC508, KC518, KC58",7xeq2xplus5,alldiagram,28,eve_dia
649,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 5!",6xeq7plus5x-diagrams-first,1,2021-05-13T18:23:00Z,2021-05-13T18:23:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-var, combine-like-var, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,5,0,"KC127, KC158, KC250, KC349, KC652",6xeq7plus5x,alldiagram,29,odd_dia
650,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 5!",7xeq20plus2x-diagrams-first,1,2021-05-13T18:24:00Z,2021-05-13T18:24:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,8,0,"KC143, KC17, KC270, KC273, KC28, KC407, KC469, KC471",7xeq20plus2x,alldiagram,30,eve_dia
651,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 6!",5xeq2xplus15-diagrams-first,1,2021-05-13T18:25:00Z,2021-05-13T18:26:00Z,60,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,8,0,"KC113, KC115, KC276, KC499, KC595, KC60, KC607, KC70",5xeq2xplus15,alldiagram,31,odd_dia
652,All Data,bigrabbit,"Assignment red, ProblemSet Red Level 6!",9xeq5xplus8-diagrams-first,1,2021-05-13T18:27:00Z,2021-05-13T18:27:00Z,0,0,0,1,8,1,8,0.125,7,none (none),8,1,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,8,0,"KC133, KC34, KC418, KC489, KC490, KC596, KC644, KC659",9xeq5xplus8,alldiagram,32,eve_dia
